RecordID,CustomerID,City,Lat Long,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Churn Reason
6021,4942-VZZOM,Tupman,"35.316263, -119.402559",Male,No,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),66.15,4392.5,0,4703,Unknown
6022,7502-BNYGS,Wasco,"35.652242, -119.4464",Female,No,Yes,No,46,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.1,3168,0,2333,Unknown
6023,4291-HYEBC,Weldon,"35.55647, -118.244914",Female,Yes,Yes,Yes,28,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,39.1,1096.6,0,2305,Unknown
6024,6147-CBCRA,Wofford Heights,"35.690535, -118.552784",Female,No,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,669.45,0,5759,Unknown
6025,6047-SUHPR,Woodlake,"36.464635, -119.094348",Male,No,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,59.8,2343.85,0,3093,Unknown
6026,9752-ZNQUT,Visalia,"36.391777, -119.372842",Female,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.6,48.6,0,3704,Unknown
6027,1576-PFZIW,Bakersfield,"35.383937, -119.020428",Male,Yes,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.35,7511.9,0,5866,Unknown
6028,5666-MBJPT,Bakersfield,"35.339796, -119.023552",Male,No,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.1,1725,0,5449,Unknown
6029,7312-XSBAT,Bakersfield,"35.391733, -118.984109",Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.75,49.75,0,2908,Unknown
6030,3096-GKWEB,Bakersfield,"35.449881, -118.841442",Male,No,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,1691.9,0,4477,Unknown
6031,2371-JQHZZ,Bakersfield,"35.280113, -118.962329",Male,No,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.0,2248.05,0,5886,Unknown
6032,0674-GCDXG,Bakersfield,"35.559617, -118.925185",Male,No,No,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),71.9,4479.2,0,5816,Unknown
6033,1121-QSIVB,Bakersfield,"35.342891, -119.064803",Female,No,No,Yes,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,77.55,3471.1,0,5044,Unknown
6034,4396-KLSEH,Bakersfield,"35.16207, -119.194488",Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.85,63,0,5918,Unknown
6035,2824-MYYBN,Bakersfield,"35.140938, -119.051348",Female,No,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,3314.15,0,2969,Unknown
6036,6345-HOVES,Los Osos,"35.279984, -120.824288",Male,No,No,No,34,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.05,852.7,0,3800,Unknown
6037,8318-LCNBW,San Luis Obispo,"35.236549, -120.727344",Male,No,Yes,No,35,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),53.15,1930.9,0,5638,Unknown
6038,6469-QJKZW,Arroyo Grande,"35.176236, -120.483243",Female,No,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,91.4,0,2198,Unknown
6039,0147-ESWWR,Atascadero,"35.453912, -120.69461",Female,Yes,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,3949.15,0,3172,Unknown
6040,1217-VASWC,Avila Beach,"35.186644, -120.728305",Male,Yes,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.55,4304,0,4499,Unknown
6041,6370-ZVHDV,Buellton,"34.631362, -120.238218",Female,No,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.3,1554.9,0,4501,Unknown
6042,5915-DGNVC,Cambria,"35.591387, -121.032256",Female,No,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,71.8,3472.05,0,6193,Unknown
6043,6260-XLACS,Casmalia,"34.866032, -120.536546",Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,117.8,0,5018,Unknown
6044,3566-CAAYU,Cayucos,"35.511833, -120.918713",Female,No,Yes,Yes,64,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,49.85,3210.35,0,5644,Unknown
6045,4983-CCWMC,Creston,"35.480896, -120.469476",Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.6,207.4,0,5487,Unknown
6046,9103-CXVOK,Grover Beach,"35.120833, -120.61843",Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,19.75,0,3068,Unknown
6047,2896-TBNBE,Guadalupe,"34.936, -120.594655",Male,No,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.8,3132.75,0,3387,Unknown
6048,2522-WLNSF,Los Olivos,"34.70434, -120.02609",Female,Yes,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),64.2,2106.3,0,2225,Unknown
6049,3841-CONLJ,Morro Bay,"35.369553, -120.763864",Female,No,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.0,35,0,4099,Unknown
6050,4475-NVTLU,Paso Robles,"35.634222, -120.728341",Male,No,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.2,903.7,0,3451,Unknown
6051,9386-LDCZR,San Ardo,"35.996008, -120.85305",Male,No,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.65,3882.3,0,2496,Unknown
6052,9585-KKMFD,San Miguel,"35.886767, -120.608661",Male,No,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.0,879.8,0,5743,Unknown
6053,5399-ZIMKF,San Simeon,"35.746484, -121.223355",Male,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,383.65,0,3319,Unknown
6054,0336-KXKFK,Santa Margarita,"35.303926, -120.256567",Male,No,No,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.2,4390.25,0,4085,Unknown
6055,5619-XZZKR,Santa Maria,"34.943523, -120.256729",Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,68.2,0,2195,Unknown
6056,3948-FVVRP,Santa Maria,"34.818227, -120.418784",Male,No,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,452.8,0,2848,Unknown
6057,5327-XOKKY,Santa Maria,"34.95934, -120.490081",Male,Yes,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.45,5329,0,5540,Unknown
6058,0983-TATYJ,Santa Ynez,"34.630356, -120.032564",Female,No,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.45,1758.9,0,4935,Unknown
6059,1813-JYWTO,Shandon,"35.634488, -120.293534",Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),80.45,5737.6,0,4202,Unknown
6060,6719-OXYBR,California City,"35.151491, -117.927597",Male,No,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,1219.85,0,5559,Unknown
6061,3312-ZWLGF,Acton,"34.501452, -118.207862",Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.3,2414.55,0,3172,Unknown
6062,6476-YHMGA,Benton,"37.653947, -118.231443",Female,No,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.5,1155.6,0,3851,Unknown
6063,0795-XCCTE,Bishop,"37.04584, -118.397236",Male,Yes,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1809.35,0,6141,Unknown
6064,0168-XZKBB,Boron,"34.95703, -117.73045",Female,No,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,1564.4,0,5072,Unknown
6065,3785-NRHYR,Bridgeport,"38.184583, -119.286558",Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,0,3192,Unknown
6066,4537-DKTAL,Darwin,"36.319181, -117.593053",Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.55,84.4,0,4372,Unknown
6067,7072-MBHEV,Edwards,"34.966777, -117.961179",Female,Yes,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.1,864.85,0,2333,Unknown
6068,5602-BVFMK,Independence,"36.869584, -118.189241",Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,228.75,0,2868,Unknown
6069,6297-NOOPG,Inyokern,"36.041315, -118.188235",Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.5,7752.05,0,5979,Unknown
6070,8204-TIFGJ,June Lake,"37.730269, -119.055813",Female,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,470.6,0,3630,Unknown
6071,8050-DVOJX,Keeler,"36.560498, -117.962461",Male,Yes,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.35,4060.9,0,4537,Unknown
6072,8903-XEBGX,Lancaster,"34.727529, -118.153098",Male,No,No,Yes,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,108.65,0,4594,Unknown
6073,8169-SAEJD,Lancaster,"34.712708, -117.889656",Male,Yes,Yes,No,69,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),56.55,3952.65,0,4162,Unknown
6074,1089-XZWHH,Lee Vining,"37.890145, -119.184087",Female,No,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,494.05,0,3594,Unknown
6075,2325-WINES,Littlerock,"34.505273, -117.955054",Female,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.05,3416.85,0,2335,Unknown
6076,6064-ZATLR,Llano,"34.500091, -117.765862",Female,No,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),52.85,1498.65,0,2842,Unknown
6077,7824-PANSQ,Mammoth Lakes,"37.550074, -118.837167",Male,No,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.65,4807.35,0,6043,Unknown
6078,9648-BCHKM,Palmdale,"34.536232, -118.082935",Female,No,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,471.35,0,5231,Unknown
6079,2888-ADFAO,Palmdale,"34.613476, -118.256358",Female,No,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.3,1041.8,0,2861,Unknown
6080,8707-HOEDG,Palmdale,"34.557711, -118.029441",Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.2,7689.8,0,4098,Unknown
6081,4072-IPYLT,Randsburg,"35.405722, -117.773354",Female,No,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,1815,0,2161,Unknown
6082,7167-PCEYD,Ridgecrest,"35.603913, -117.67828",Male,No,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.8,1311.3,0,4260,Unknown
6083,4936-YPJNK,Rosamond,"34.903052, -118.411251",Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,199.45,0,5811,Unknown
6084,1580-BMCMR,Tehachapi,"35.073777, -118.652112",Male,Yes,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.3,1637.3,0,4447,Unknown
6085,4817-KEQSP,Trona,"35.74837, -117.384948",Female,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1326.35,0,6342,Unknown
6086,6408-WHTEF,Valyermo,"34.39583, -117.734568",Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.4,6376.55,0,6044,Unknown
6087,9251-AWQGT,Palmdale,"34.598221, -117.79593",Female,No,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,935.9,0,2608,Unknown
6088,8749-CLJXC,Ahwahnee,"37.375816, -119.739935",Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,0,2067,Unknown
6089,7989-VCQOH,Auberry,"36.991762, -119.242874",Male,No,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.25,1611.15,0,2065,Unknown
6090,4199-QHJNM,Bass Lake,"37.458367, -119.345011",Male,Yes,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.9,6989.7,0,5869,Unknown
6091,8882-TLVRW,Big Creek,"37.17277, -119.2997",Male,No,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.1,2779.5,0,5987,Unknown
6092,5135-GRQJV,Cantua Creek,"36.488056, -120.407691",Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,114.5,8331.95,0,6051,Unknown
6093,2384-OVPSA,Caruthers,"36.5276, -119.865999",Female,Yes,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,735.9,0,4947,Unknown
6094,1371-WEPDS,Chowchilla,"37.100948, -120.270136",Male,Yes,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,55.8,2283.3,0,3587,Unknown
6095,3580-GICBM,Clovis,"36.917652, -119.593757",Female,No,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.2,1445.2,0,6201,Unknown
6096,9730-DRTMJ,Coarsegold,"37.212191, -119.749323",Male,No,Yes,No,32,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),72.8,2333.05,0,3278,Unknown
6097,4686-UXDML,Cutler,"36.497895, -119.285484",Female,No,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.85,1992.55,0,2113,Unknown
6098,3349-ANQNH,Del Rey,"36.657462, -119.595293",Female,Yes,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.5,5890,0,5513,Unknown
6099,0932-YIXYU,Dos Palos,"37.045728, -120.630682",Female,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1029.8,0,5134,Unknown
6100,7480-SPLEF,Dunlap,"36.789213, -119.140338",Male,No,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,1796.55,0,4933,Unknown
6101,7636-XUHWW,Firebaugh,"36.785618, -120.625382",Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.9,33.7,0,5824,Unknown
6102,1431-CYWMH,Fish Camp,"37.483535, -119.679414",Female,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.05,454.05,0,4312,Unknown
6103,5937-EORGB,Five Points,"36.397745, -120.119911",Male,Yes,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.5,1392.25,0,2394,Unknown
6104,6349-JDHQP,Fowler,"36.625792, -119.672483",Female,No,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1049.6,0,6338,Unknown
6105,5539-HIVAK,Friant,"37.027663, -119.69056",Female,Yes,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.7,734.6,0,3136,Unknown
6106,5847-MXBEO,Helm,"36.520537, -120.118055",Male,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,475.1,0,4510,Unknown
6107,4583-PARNH,Kerman,"36.727418, -120.123526",Male,Yes,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.55,1540.05,0,4045,Unknown
6108,1116-FRYVH,Kingsburg,"36.478239, -119.52137",Female,No,Yes,Yes,48,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.4,1978.65,0,5701,Unknown
6109,1421-HCERK,Lakeshore,"37.290606, -119.216328",Male,Yes,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.7,3181.8,0,2455,Unknown
6110,9633-XQABV,Los Banos,"36.995162, -120.955099",Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,229.7,0,2156,Unknown
6111,0716-BQNDX,Madera,"36.902954, -120.194274",Male,Yes,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,93.75,5625.55,0,4276,Unknown
6112,1183-CANVH,Mendota,"36.687292, -120.437354",Female,No,Yes,No,23,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),60.0,1347.15,0,3835,Unknown
6113,1972-XMUWV,Miramonte,"36.696759, -119.024051",Female,No,Yes,No,65,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),59.8,3808.2,0,6034,Unknown
6114,8679-LZBMD,North Fork,"37.244307, -119.470256",Male,No,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.65,3974.15,0,3786,Unknown
6115,3407-JMJQQ,Oakhurst,"37.648647, -119.231447",Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.0,7661.8,0,4204,Unknown
6116,6252-DFGTK,O Neals,"37.140104, -119.657092",Female,No,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),68.1,2479.25,0,2873,Unknown
6117,1539-LNKHM,Orange Cove,"36.633498, -119.298895",Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,266.6,0,4497,Unknown
6118,8645-KOMJQ,Orosi,"36.600185, -119.175655",Male,No,Yes,Yes,69,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.95,5601.4,0,6182,Unknown
6119,0289-IVARM,Parlier,"36.622237, -119.521126",Female,No,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,60.55,1982.6,0,3463,Unknown
6120,9761-XUJWD,Fresno,"36.841655, -119.797113",Male,No,No,No,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9,0,5636,Unknown
6121,4057-FKCZK,Prather,"37.007238, -119.505661",Male,No,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),82.5,4828.05,0,4348,Unknown
